id,artifact_id,image_url,image_path,is_primary,sort_order
300,2800,https://images.metmuseum.org/CRDImages/as/original/DP170123.jpg,,1,1
301,2801,https://images.metmuseum.org/CRDImages/as/original/DP318649.jpg,,1,1
302,2802,https://images.metmuseum.org/CRDImages/as/original/DP-33020-001.jpg,,1,1
303,2803,https://images.metmuseum.org/CRDImages/as/original/DP-36990-001.jpg,,1,1
304,2804,https://images.metmuseum.org/CRDImages/as/original/DP-33021-001.jpg,,1,1
305,2805,https://images.metmuseum.org/CRDImages/as/original/DP356176.jpg,,1,1
306,2806,https://images.metmuseum.org/CRDImages/as/original/DP235628_CRD.jpg,,1,1
307,2807,https://images.metmuseum.org/CRDImages/as/original/DP-14023-001.jpg,,1,1
308,2808,https://images.metmuseum.org/CRDImages/as/original/DP295195.jpg,,1,1
309,2809,https://images.metmuseum.org/CRDImages/as/original/DT1605.jpg,,1,1
310,2810,https://images.metmuseum.org/CRDImages/as/original/DP704269.jpg,,1,1
311,2811,https://images.metmuseum.org/CRDImages/as/original/DP704065.jpg,,1,1
312,2812,https://images.metmuseum.org/CRDImages/as/original/DP704273.jpg,,1,1
313,2813,https://images.metmuseum.org/CRDImages/as/original/DP256079.jpg,,1,1
314,2814,https://images.metmuseum.org/CRDImages/as/original/DP704244.jpg,,1,1
315,2815,https://images.metmuseum.org/CRDImages/as/original/DP704211.jpg,,1,1
316,2816,https://images.metmuseum.org/CRDImages/as/original/DP704140.jpg,,1,1
317,2817,https://images.metmuseum.org/CRDImages/as/original/DP355769.jpg,,1,1
318,2818,https://images.metmuseum.org/CRDImages/as/original/DP704178.jpg,,1,1
319,2819,https://images.metmuseum.org/CRDImages/as/original/DP355840.jpg,,1,1
320,2820,https://images.metmuseum.org/CRDImages/as/original/DP704180.jpg,,1,1
321,2821,https://images.metmuseum.org/CRDImages/as/original/DP704118.jpg,,1,1
322,2822,https://images.metmuseum.org/CRDImages/as/original/DP704156.jpg,,1,1
