object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at
5697,,Incense burner,206 BCE-9 CE,9,Ceramics,Earthenware,Earthenware,"H. 12 1/2 in x Diam. 8 3/4 in, H. 31.7 cm x Diam. 22.2 cm",2,,https://searchcollection.asianart.org/objects/2625/incense-burner?ctx=1b17a0bd0db6bc5e694e5108eeb35e7b49cdecbe&idx=1369,https://searchcollection.asianart.org/internal/media/dispatcher/16864/preview,,The Avery Brundage Collection,B60P438,2026-06-03,1,,
5698,,Model of a granary,206 BCE-9 CE,9,Ceramics,Earthenware,Earthenware,"H. 10 1/4 in x Diam. 4 1/8 in, H. 26.0 cm x Diam. 10.5 cm",2,,https://searchcollection.asianart.org/objects/2629/model-of-a-granary?ctx=1b17a0bd0db6bc5e694e5108eeb35e7b49cdecbe&idx=1372,https://searchcollection.asianart.org/internal/media/dispatcher/16974/preview,,The Avery Brundage Collection,B60P530,2026-06-03,1,,
5699,,Ox,581-618,17,Ceramics,Earthenware with painted decoration,Earthenware with painted decoration,"H. 7 in x W. 11 in x D. 4 in, H. 17.8 cm x W. 27.9 cm x D. 10.2 cm",2,,https://searchcollection.asianart.org/objects/2644/ox?ctx=730174d3537d8548bf07825816c8938e597b1cdf&idx=1385,https://searchcollection.asianart.org/internal/media/dispatcher/17164/preview,,The Avery Brundage Collection,B60P1216,2026-06-03,1,,
5700,,Small bowl,1127-1279,21,Ceramics,"High-fired ceramic with grayish celadon glaze, beige crackles","High-fired ceramic with grayish celadon glaze, beige crackles","H. 2 1/4 in x Diam. 3 1/4 in, H. 5.7 cm x Diam. 8.3 cm",2,,https://searchcollection.asianart.org/objects/2651/small-bowl?ctx=730174d3537d8548bf07825816c8938e597b1cdf&idx=1389,https://searchcollection.asianart.org/internal/media/dispatcher/17806/preview,,The Avery Brundage Collection,B60P1738,2026-06-03,1,,
5701,,Bell,475-221 BCE,4,Ceramics,Stoneware with glaze,Stoneware with glaze,"H. 13 7/8 in x Diam. 7 1/4 in, H. 35.2 cm x Diam. 18.4 cm",2,,https://searchcollection.asianart.org/objects/2661/bell?ctx=8101ddc4984bd466059241b6f6f0ad426d2ea96b&idx=1397,https://searchcollection.asianart.org/internal/media/dispatcher/17936/preview,,The Avery Brundage Collection,B60P1823,2026-06-03,1,,
5702,,Lidded vase (hu),206 BCE-9 CE,9,Ceramics,Stoneware,Stoneware,"H. 23 in x Diam. 16 in, H. 58.4 cm x Diam. 40.6 cm",2,,https://searchcollection.asianart.org/objects/2685/lidded-vase-hu?ctx=f0349c423d11957be412bb0de68c8d5d390a3ebe&idx=1419,https://searchcollection.asianart.org/internal/media/dispatcher/19007/preview,,The Avery Brundage Collection,B60P2391,2026-06-03,1,,
5703,,Jar with two loop handles,221-265,10,Ceramics,Earthenware,Earthenware,"H. 8 1/2 in x Diam. 8 1/2 in, H. 21.6 cm x Diam. 21.6 cm",2,,https://searchcollection.asianart.org/objects/2706/jar-with-two-loop-handles?ctx=04c4b3fd27a9d2f3411631f8a848e7c9e00c23c5&idx=1436,https://searchcollection.asianart.org/internal/media/dispatcher/16621/preview,,The Avery Brundage Collection,B60P230,2026-06-03,1,,
5704,,Mill,206 BCE-9 CE,9,Ceramics,Earthenware,Earthenware,"H. 6 1/2 in x W. 9 1/4 in x D. 9 1/4 in, H. 16.5 cm x W. 23.5 cm x D. 23.5 cm",2,,https://searchcollection.asianart.org/objects/2709/mill?ctx=04c4b3fd27a9d2f3411631f8a848e7c9e00c23c5&idx=1438,https://searchcollection.asianart.org/internal/media/dispatcher/16630/preview,,The Avery Brundage Collection,B60P237,2026-06-03,1,,
5705,,Lancer,265-317,24,Ceramics,Earthenware with painted decoration,Earthenware with painted decoration,"H. 16 in x W. 6 5/8 in x D. 4 1/4 in, H. 40.6 cm x W. 16.8 cm x D. 10.8 cm",2,,https://searchcollection.asianart.org/objects/2717/lancer?ctx=847fc885df412f5e6758c377523def36a1b42438&idx=1445,https://searchcollection.asianart.org/internal/media/dispatcher/74073/preview,,The Avery Brundage Collection,B60P302,2026-06-03,1,,
5706,,Male figure,221-317,10,Sculpture,Earthenware with painted decoration,Earthenware with painted decoration,"H. 12 5/8 in x W. 5 5/8 in x D. 6 in, H. 32.1 cm x W. 14.3 cm x D. 15.2 cm",2,,https://searchcollection.asianart.org/objects/2721/male-figure?ctx=847fc885df412f5e6758c377523def36a1b42438&idx=1448,https://searchcollection.asianart.org/internal/media/dispatcher/16738/preview,,The Avery Brundage Collection,B60P325,2026-06-03,1,,
5707,,Saucer,1644-1661,27,Ceramics,Porcelain with overglaze enamel decoration,Porcelain with overglaze enamel decoration,H. 1 1/2 in x Diam. 5 1/2 in,2,,https://searchcollection.asianart.org/objects/2732/saucer?ctx=7dd8109ee557055cf65470b0a31d570ba7ec9d72&idx=1458,https://searchcollection.asianart.org/internal/media/dispatcher/17360/preview,,The Avery Brundage Collection,B60P1375,2026-06-03,1,,
5708,,Three sheep heralding prosperity,1900-1950,28,Jade And Stones,Nephrite,Nephrite,"H. 1 3/4 in x W. 2 1/2 in x D. 1 3/4 in, H. 4.4 cm x W. 6.3 cm x D. 4.4 cm",2,,https://searchcollection.asianart.org/objects/2772/three-sheep-heralding-prosperity?ctx=fb8abc8a81f780aaedea86687c7993bad8ce17a8&idx=1484,https://searchcollection.asianart.org/internal/media/dispatcher/14335/preview,,The Avery Brundage Collection,B60J365,2026-06-03,1,,
5709,,Belt hook with a dragon head,1900-1950,28,Jade And Stones,Nephrite,Nephrite,"H. 1 in x W. 4 5/8 in x D. 7/8 in, H. 2.5 cm x W. 11.7 cm x D. 2.2 cm",2,,https://searchcollection.asianart.org/objects/2779/belt-hook-with-a-dragon-head?ctx=fb8abc8a81f780aaedea86687c7993bad8ce17a8&idx=1485,https://searchcollection.asianart.org/internal/media/dispatcher/15176/preview,,The Avery Brundage Collection,B60J852,2026-06-03,1,,
5710,,Belt hook with a dragon head,1900-1950,28,Jade And Stones,Nephrite,Nephrite,"H. 1 1/4 in x W. 4 5/8 in x D. 3/4 in, H. 3.2 cm x W. 11.8 cm x D. 1.9 cm",2,,https://searchcollection.asianart.org/objects/2780/belt-hook-with-a-dragon-head?ctx=fb8abc8a81f780aaedea86687c7993bad8ce17a8&idx=1486,https://searchcollection.asianart.org/internal/media/dispatcher/15172/preview,,The Avery Brundage Collection,B60J851,2026-06-03,1,,
5711,,Dish in the form of Mount Fuji,1368-1627,26,Ceramics,Porcelain,Porcelain,"H. 2 1/2 in x W. 11 in x D. 9 3/4 in, H. 6.3 cm x W. 27.9 cm x D. 24. 8 cm",2,,https://searchcollection.asianart.org/objects/2824/dish-in-the-form-of-mount-fuji?ctx=fbc7090495c65ea7bec8a1a4117732a75d427d19&idx=1500,https://searchcollection.asianart.org/internal/media/dispatcher/23877/preview,,Gift of Roy Leventritt,B69P98L,2026-06-03,1,,
5712,,Dish with a scene of picking plum blossoms,1662-1722,27,Ceramics,Porcelain with underglaze blue decoration,Porcelain with underglaze blue decoration,Diam. 5 1/2 in,2,,https://searchcollection.asianart.org/objects/2854/dish-with-a-scene-of-picking-plum-blossoms?ctx=18c1f6e662554e280af3660003bc0afa96c9795f&idx=1526,https://searchcollection.asianart.org/internal/media/dispatcher/23959/preview,,Gift of Roy Leventritt,B69P127L.2,2026-06-03,1,,
5713,,Dish with a hunting scene,1662-1722,27,Ceramics,Porcelain with underglaze blue decoration,Porcelain with underglaze blue decoration,Diam. 6 1/4 in,2,,https://searchcollection.asianart.org/objects/2866/dish-with-a-hunting-scene?ctx=bb3477c01e2a60706e4668ea26a173100649b5d6&idx=1536,https://searchcollection.asianart.org/internal/media/dispatcher/24001/preview,,Gift of Roy Leventritt,B69P137L,2026-06-03,1,,
5714,,Ritual wine vessel (hu),550-480 BCE,4,Metal Arts,Bronze,Bronze,H. 13 1/4 in x W. 7 in,2,,https://searchcollection.asianart.org/objects/2878/ritual-wine-vessel-hu?ctx=bb3477c01e2a60706e4668ea26a173100649b5d6&idx=1547,https://searchcollection.asianart.org/internal/media/dispatcher/11646/preview,,The Avery Brundage Collection,B60B125,2026-06-03,1,,
5715,,Animal finial (kneeling monster),200-500,14,Metal Arts,Bronze,Bronze,H. 4 in x W. 2 in,2,,https://searchcollection.asianart.org/objects/2882/animal-finial-kneeling-monster?ctx=0daadffc854885a36f182d01c611485583b27350&idx=1551,https://searchcollection.asianart.org/internal/media/dispatcher/11880/preview,,The Avery Brundage Collection,B60B455,2026-06-03,1,,
5716,,"Sleeve weight, one of a pair",300-600,13,Metal Arts,Bronze,Bronze,H. 2 3/4 in x W. 3 in,2,,https://searchcollection.asianart.org/objects/2936/sleeve-weight-one-of-a-pair?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=1599,https://searchcollection.asianart.org/internal/media/dispatcher/12353/preview,,The Avery Brundage Collection,B60B821,2026-06-03,1,,
5717,,"Applique, one of a pair",300-100 BCE,10,Metal Arts,Bronze,Bronze,"H. 2 1/4 in x W. 1 3/4 in, H. 5.7 cm x W. 4.5 cm",2,,https://searchcollection.asianart.org/objects/2947/applique-one-of-a-pair?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=1608,https://searchcollection.asianart.org/internal/media/dispatcher/12120/preview,,The Avery Brundage Collection,B60B665,2026-06-03,1,,
5718,,"Applique, one of a pair",300-100 BCE,10,Metal Arts,Bronze,Bronze,"H. 2 1/4 in x W. 1 3/4 in, H. 5.7 cm x W. 4.5 cm",2,,https://searchcollection.asianart.org/objects/2948/applique-one-of-a-pair?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=1609,https://searchcollection.asianart.org/internal/media/dispatcher/12121/preview,,The Avery Brundage Collection,B60B666,2026-06-03,1,,
5719,,"Sleeve weight, one of a pair",300-600,13,Metal Arts,Bronze,Bronze,H. 2 3/4 in x W. 3 in,2,,https://searchcollection.asianart.org/objects/2984/sleeve-weight-one-of-a-pair?ctx=0478ba0b72bd4ae549ab63616f3dded2e0ac3886&idx=1638,https://searchcollection.asianart.org/internal/media/dispatcher/12338/preview,,The Avery Brundage Collection,B60B808,2026-06-03,1,,
5720,,Lance butt,500-400 BCE,4,Metal Arts,Bronze,Bronze,H. 5 1/2 in x W. 1 1/2 in,2,,https://searchcollection.asianart.org/objects/2986/lance-butt?ctx=0478ba0b72bd4ae549ab63616f3dded2e0ac3886&idx=1640,https://searchcollection.asianart.org/internal/media/dispatcher/12347/preview,,The Avery Brundage Collection,B60B815,2026-06-03,1,,
5721,,Chariot fitting,300-200 BCE,10,Metal Arts,Bronze,Bronze,"H. 5 1/2 in x W. 2 in, H. 14.0 cm x W. 5.1 cm",2,,https://searchcollection.asianart.org/objects/2992/chariot-fitting?ctx=fb47abce59886240b012043c4822e1170c7fbc0c&idx=1645,https://searchcollection.asianart.org/internal/media/dispatcher/12377/preview,,The Avery Brundage Collection,B60B841,2026-06-03,1,,
5722,,"Hub cap, one of a pair",300-221 BCE,10,Metal Arts,Bronze,Bronze,H. 2 3/4 in x W. 2 5/8 in,2,,https://searchcollection.asianart.org/objects/3043/hub-cap-one-of-a-pair?ctx=cdb63dcdf847c4cd26b6a85d5777ae4bdb0ec76e&idx=1681,https://searchcollection.asianart.org/internal/media/dispatcher/12877/preview,,The Avery Brundage Collection,B60B1073,2026-06-03,1,,
5723,,Jar with floral patterns,1271-1368,25,Ceramics,"High-fired ceramic with incised decoration under glaze
(Cizhou ware)","High-fired ceramic with incised decoration under glaze
(Cizhou ware)","H. 11 in x Diam. 9 7/8 in, H. 28 cm x Diam. 25.1 cm",2,,https://searchcollection.asianart.org/objects/3057/jar-with-floral-patterns?ctx=a4e805ad67701285e422e080618794523a1b10c2&idx=1695,https://searchcollection.asianart.org/internal/media/dispatcher/60126/preview,,The Avery Brundage Collection,B60P277,2026-06-03,1,,
5724,,Cup stand with lotus scrolls,1368-1398,26,Ceramics,Porcelain with underglaze decoration,Porcelain with underglaze decoration,"H. 1 in x Diam. 7 1/2 in, H. 2.5 cm x Diam. 19.1 cm",2,,https://searchcollection.asianart.org/objects/3080/cup-stand-with-lotus-scrolls?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=1713,https://searchcollection.asianart.org/internal/media/dispatcher/17161/preview,,The Avery Brundage Collection,B60P1214,2026-06-03,1,,
5725,,Bowl with lotus scroll,1500-1600,26,Ceramics,Porcelain with underglaze-blue and later overglaze-gold decoration,Porcelain with underglaze-blue and later overglaze-gold decoration,"H. 2 3/8 in x Diam. 5 3/8 in, H. 6.1 cm x Diam. 13.7 cm",2,,https://searchcollection.asianart.org/objects/3083/bowl-with-lotus-scroll?ctx=9735154851e0256a9afbbf1ef83d6f0b6750ac65&idx=1715,https://searchcollection.asianart.org/internal/media/dispatcher/17276/preview,,The Avery Brundage Collection,B60P1296,2026-06-03,1,,
5726,,Bottle vase,1600-1700,27,Ceramics,Porcelain,Porcelain,H. 9 in x W. 2 1/4 in,2,,https://searchcollection.asianart.org/objects/3084/bottle-vase?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=1716,https://searchcollection.asianart.org/internal/media/dispatcher/17285/preview,,The Avery Brundage Collection,B60P1306,2026-06-03,1,,
5727,,Bottle vase,1600-1700,27,Ceramics,Porcelain,Porcelain,H. 9 in x W. 3 1/4 in,2,,https://searchcollection.asianart.org/objects/3085/bottle-vase?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=1717,https://searchcollection.asianart.org/internal/media/dispatcher/17286/preview,,The Avery Brundage Collection,B60P1307,2026-06-03,1,,
5728,,Vase in the shape of a ritual object cong,1127-1279,23,Ceramics,High-fired ceramic with glaze (Guan ware),High-fired ceramic with glaze (Guan ware),"H. 10 3/8 in x Diam. 4 in, H. 26.4 cm x Diam. 10.2 cm",2,,https://searchcollection.asianart.org/objects/3088/vase-in-the-shape-of-a-ritual-object-cong?ctx=d7a155eb6496b32d85fa91b8a09087fac42d8141&idx=1719,https://searchcollection.asianart.org/internal/media/dispatcher/67639/preview,,The Avery Brundage Collection,B60P1444,2026-06-03,1,,
5729,,Water container,1736-1795,27,Ceramics,Porcelain with glaze,Porcelain with glaze,H. 2 1/4 in x W. 4 3/8 in,2,,https://searchcollection.asianart.org/objects/3108/water-container?ctx=59f3be3a8893b20af8f8689d583524cc8da2ebb4&idx=1736,https://searchcollection.asianart.org/internal/media/dispatcher/17799/preview,,The Avery Brundage Collection,B60P1734,2026-06-03,1,,
5730,,"Stem cup, one of a pair",1723-1735,27,Ceramics,Porcelain with celadon glaze,Porcelain with celadon glaze,H. 3 1/2 in x Diam. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3112/stem-cup-one-of-a-pair?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=1740,https://searchcollection.asianart.org/internal/media/dispatcher/18696/preview,,The Avery Brundage Collection,B60P2094,2026-06-03,1,,
5731,,Small jar,1300-1500,26,Ceramics,High-fired ceramic,High-fired ceramic,"H. 3 1/2 in x Diam. 3 5/8 in, H. 8.9 cm x Diam. 9.2 cm",2,,https://searchcollection.asianart.org/objects/3116/small-jar?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=1744,https://searchcollection.asianart.org/internal/media/dispatcher/17909/preview,,The Avery Brundage Collection,B60P1804,2026-06-03,1,,
5732,,Bowl with flower scrolls,1368-1398,26,Ceramics,Porcelain with underglaze decoration,Porcelain with underglaze decoration,"H. 4 1/4 in x Diam. 8 in, H. 10.8 cm x Diam. 20.4 cm",2,,https://searchcollection.asianart.org/objects/3121/bowl-with-flower-scrolls?ctx=a715bc2fb6452c82a4a39180e551f8443b6892c2&idx=1749,https://searchcollection.asianart.org/internal/media/dispatcher/18719/preview,,The Avery Brundage Collection,B60P2111,2026-06-03,1,,
5733,,Jar with design of scrolling peonies,1279-1368,25,Ceramics,"High-fired ceramic with sgraffito decoration under glaze
(Cizhou ware)","High-fired ceramic with sgraffito decoration under glaze
(Cizhou ware)","H. 8 1/2 in x Diam. 9 1/8 in, H. 21.6 cm x Diam. 23.2 cm",2,,https://searchcollection.asianart.org/objects/3143/jar-with-design-of-scrolling-peonies?ctx=f6459ea0ed335c535784fd50f29a1ada8afc2bc9&idx=1767,https://searchcollection.asianart.org/internal/media/dispatcher/21684/preview,,The Avery Brundage Collection,B63P5+,2026-06-03,1,,
5734,,Bowl,1300-1500,26,Ceramics,Porcelain,Porcelain,"H. 3 5/8 in x Diam. 8 in, H. 9.2 cm x Diam. 20.3 cm",2,,https://searchcollection.asianart.org/objects/3144/bowl?ctx=f6459ea0ed335c535784fd50f29a1ada8afc2bc9&idx=1768,https://searchcollection.asianart.org/internal/media/dispatcher/21994/preview,,The Avery Brundage Collection,B64P22,2026-06-03,1,,
5735,,"Bodhisattva sitting on a lotus throne, one of a pair",1300-1400,25,Sculpture,High-fired ceramic with three-color glaze,High-fired ceramic with three-color glaze,H. 9 1/2 in x W. 3 1/2 in,2,,https://searchcollection.asianart.org/objects/3145/bodhisattva-sitting-on-a-lotus-throne-one-of-a-pair?ctx=f6459ea0ed335c535784fd50f29a1ada8afc2bc9&idx=1769,https://searchcollection.asianart.org/internal/media/dispatcher/22019/preview,,The Avery Brundage Collection,B64P41,2026-06-03,1,,
5736,,"Bodhisattva sitting on a lotus throne, one of a pair",1300-1400,25,Sculpture,High-fired ceramic with three-color glaze,High-fired ceramic with three-color glaze,H. 9 1/4 in x W. 3 3/4 in,2,,https://searchcollection.asianart.org/objects/3146/bodhisattva-sitting-on-a-lotus-throne-one-of-a-pair?ctx=f6459ea0ed335c535784fd50f29a1ada8afc2bc9&idx=1770,https://searchcollection.asianart.org/internal/media/dispatcher/22020/preview,,The Avery Brundage Collection,B64P42,2026-06-03,1,,
5737,,Small vessel (water dropper),1206-1234,23,Ceramics,High-fired ceramic with cream glaze,High-fired ceramic with cream glaze,"H. 2 5/8 in x W. 5 3/4 in, H. 6.6 cm x W. 14.5 cm",2,,https://searchcollection.asianart.org/objects/3171/small-vessel-water-dropper?ctx=dc459639e22652c838bb00a18d0b32df7de69aac&idx=1787,https://searchcollection.asianart.org/internal/media/dispatcher/29335/preview,,Gift of Joe Yuey in honor of Mrs. Vyolet Lum Chu,B87P7,2026-06-03,1,,
5738,,Peacock,1644-1911,27,Jade And Stones,Nephrite,Nephrite,"H. 2 1/4 in x W. 4 1/2 in x D. 2 3/4 in, H, 5.7 cm x W. 11.4 cm x 7.0 cm",2,,https://searchcollection.asianart.org/objects/3214/peacock?ctx=d827133da378c017078ad223e6d908398198b465&idx=1812,https://searchcollection.asianart.org/internal/media/dispatcher/14261/preview,,The Avery Brundage Collection,B60J334,2026-06-03,1,,
5739,,Plate with divisions,1644-1911,27,Jade And Stones,Nephrite,Nephrite,"H. 3/4 in x Diam. 11 5/8 in, H. 1.9 cm x Diam. 29.5 cm",2,,https://searchcollection.asianart.org/objects/3219/plate-with-divisions?ctx=d827133da378c017078ad223e6d908398198b465&idx=1813,https://searchcollection.asianart.org/internal/media/dispatcher/15148/preview,,The Avery Brundage Collection,B60J840,2026-06-03,1,,
5740,,Jar,618-907,18,Ceramics,Earthenware with glaze,Earthenware with glaze,"H. 6 3/4 in x Diam. 4 5/8 in, H. 16.8 cm x Diam. 10.2 cm",2,,https://searchcollection.asianart.org/objects/3233/jar?ctx=d827133da378c017078ad223e6d908398198b465&idx=1815,https://searchcollection.asianart.org/internal/media/dispatcher/24488/preview,,The Avery Brundage Collection,B70P19,2026-06-03,1,,
5741,,Vase in the shape of an ancient jade vessel,1127-1368,25,Ceramics,"High-fired ceramic with molded design under glaze
(Longquan ware)","High-fired ceramic with molded design under glaze
(Longquan ware)","H. 16 1/4 in x Diam. 5 7/8 in, H. 41.3 cm x Diam. 14.9 cm",2,,https://searchcollection.asianart.org/objects/3242/vase-in-the-shape-of-an-ancient-jade-vessel?ctx=d827133da378c017078ad223e6d908398198b465&idx=1823,https://searchcollection.asianart.org/internal/media/dispatcher/21172/preview,,The Avery Brundage Collection,B62P94,2026-06-03,1,,
5742,,Incense burner with design of peony scrolls,1127-1279,23,Ceramics,"High-fired ceramic with molded design under glaze
(Longquan ware)","High-fired ceramic with molded design under glaze
(Longquan ware)","H. 4 3/8 in x Diam. 5 1/2 in, H. 11.2 cm x Diam. 14 cm",2,,https://searchcollection.asianart.org/objects/3249/incense-burner-with-design-of-peony-scrolls?ctx=bba34d81190f20b9c10c89ad3fe262e0ddaf8ecb&idx=1828,https://searchcollection.asianart.org/internal/media/dispatcher/21281/preview,,The Avery Brundage Collection,B62P151,2026-06-03,1,,
5743,,Vase with an elongated cylindrical neck and a dish-shaped mouth,960-1279,21,Ceramics,"High-fired ceramic with grooved decoration under glaze
(Longquan ware)","High-fired ceramic with grooved decoration under glaze
(Longquan ware)","H. 5 3/4 in x Diam. 3 1/8 in, H. 14.6 cm x Diam. 7.9 cm",2,,https://searchcollection.asianart.org/objects/3252/vase-with-an-elongated-cylindrical-neck-and-a-dishshaped-mo?ctx=bba34d81190f20b9c10c89ad3fe262e0ddaf8ecb&idx=1830,https://searchcollection.asianart.org/internal/media/dispatcher/21289/preview,,The Avery Brundage Collection,B62P156,2026-06-03,1,,
5744,,Square dish with a scene of a boy playing with lucky symbols,1644-1911,27,Metal Arts,Brass with enamels,Brass with enamels,W. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3261/square-dish-with-a-scene-of-a-boy-playing-with-lucky-symbols?ctx=bba34d81190f20b9c10c89ad3fe262e0ddaf8ecb&idx=1835,https://searchcollection.asianart.org/internal/media/dispatcher/18790/preview,,The Avery Brundage Collection,B60P2200,2026-06-03,1,,
5745,,"Small dish, one of a set of six",1800-1850,27,Metal Arts,Enamel on metal,Enamel on metal,W. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3262/small-dish-one-of-a-set-of-six?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=1836,https://searchcollection.asianart.org/internal/media/dispatcher/18791/preview,,The Avery Brundage Collection,B60P2201,2026-06-03,1,,
5746,,"Small dish, one of a set of six",1800-1850,27,Metal Arts,Enamel on metal,Enamel on metal,W. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3263/small-dish-one-of-a-set-of-six?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=1837,https://searchcollection.asianart.org/internal/media/dispatcher/18794/preview,,The Avery Brundage Collection,B60P2203,2026-06-03,1,,
5747,,"Small dish, one of a set of six",1800-1850,27,Metal Arts,Painted enamel,Painted enamel,W. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3264/small-dish-one-of-a-set-of-six?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=1838,https://searchcollection.asianart.org/internal/media/dispatcher/18795/preview,,The Avery Brundage Collection,B60P2204,2026-06-03,1,,
5748,,"Small dish, one of a set of six",1800-1850,27,Metal Arts,Enamel on metal,Enamel on metal,W. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3265/small-dish-one-of-a-set-of-six?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=1839,https://searchcollection.asianart.org/internal/media/dispatcher/18796/preview,,The Avery Brundage Collection,B60P2205,2026-06-03,1,,
5749,,"Small dish, one of a set of six",1750-1800,27,Metal Arts,Enamel on metal,Enamel on metal,W. 3 7/8 in,2,,https://searchcollection.asianart.org/objects/3266/small-dish-one-of-a-set-of-six?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=1840,https://searchcollection.asianart.org/internal/media/dispatcher/18808/preview,,The Avery Brundage Collection,B60P2212,2026-06-03,1,,
5750,,Chrysanthemum-shaped dish with mandarin duck in a lotus pond,1115-1234,24,Ceramics,Porcelain with molded decoration under glaze (Ding ware),Porcelain with molded decoration under glaze (Ding ware),"H. 1 in x Diam. 5 1/2 in, H. 2.5 cm x Diam. 14 cm",2,,https://searchcollection.asianart.org/objects/3277/chrysanthemumshaped-dish-with-mandarin-duck-in-a-lotus-pond?ctx=a011bc410df5c313edb6b2013c7978b115f691aa&idx=1847,https://searchcollection.asianart.org/internal/media/dispatcher/17378/preview,,The Avery Brundage Collection,B60P1394,2026-06-03,1,,
5751,,Seated lion,618-907,18,Ceramics,Stoneware with glaze,Stoneware with glaze,"H. 9 1/4 in x W. 5 1/8 in x D. 5 1/4 in, H. 23.5 cm x W. 13.0 cm x D. 13.3 cm",2,,https://searchcollection.asianart.org/objects/3289/seated-lion?ctx=836aceb42d4ad47027fbe550910494fffb41532b&idx=1855,https://searchcollection.asianart.org/internal/media/dispatcher/16971/preview,,The Avery Brundage Collection,B60P528,2026-06-03,1,,
5752,,Amphora,618-907,18,Ceramics,Stoneware with glaze,Stoneware with glaze,"H. 18 1/2 in x Diam. 10 in, H. 47 cm x Diam. 25.4 cm",2,,https://searchcollection.asianart.org/objects/3291/amphora?ctx=836aceb42d4ad47027fbe550910494fffb41532b&idx=1857,https://searchcollection.asianart.org/internal/media/dispatcher/17090/preview,,The Avery Brundage Collection,B60P1143,2026-06-03,1,,
5753,,Bottle vase with the scene of ladies on horses,1736-1795,27,Ceramics,Copper alloy with enamel,Copper alloy with enamel,"H. 9 in x Diam. 4 3/4 in, H. 22.9 cm x Diam. 12.1 cm",2,,https://searchcollection.asianart.org/objects/3296/bottle-vase-with-the-scene-of-ladies-on-horses?ctx=4100fac75d1b3ed669ef20667d920ead0665e432&idx=1861,https://searchcollection.asianart.org/internal/media/dispatcher/16136/preview,,The Avery Brundage Collection,B60P9+,2026-06-03,1,,
5754,,Vase with wish-granting wands,1662-1722,27,Ceramics,Porcelain with glaze,Porcelain with glaze,"H. 8 1/4 in x Diam. 4 in, H. 21 cm x Diam. 10.2 cm",2,,https://searchcollection.asianart.org/objects/3338/vase-with-wishgranting-wands?ctx=c63623b09864477728fbe42e9cbfad933af18660&idx=1888,https://searchcollection.asianart.org/internal/media/dispatcher/21409/preview,,The Avery Brundage Collection,B62P205,2026-06-03,1,,
5755,,Cup with a scene of a scholar in a garden,1662-1722,27,Ceramics,Porcelain with underglaze and overglaze multicolor decoration,Porcelain with underglaze and overglaze multicolor decoration,"H. 1 7/8 in x Diam. 3 in, H. 4.8 cm x Diam. 7.6 cm",2,,https://searchcollection.asianart.org/objects/3358/cup-with-a-scene-of-a-scholar-in-a-garden?ctx=13be508b50457f125334174599f377bbc28cb5bd&idx=1900,https://searchcollection.asianart.org/internal/media/dispatcher/21418/preview,,The Avery Brundage Collection,B62P211,2026-06-03,1,,
5756,,Bowl with decoration of dragons and clouds,1644-1908,27,Ceramics,Porcelain,Porcelain,"H. 2 7/8 in x Diam. 18 7/8 in, H. 7.3 cm x 47.9 cm",2,,https://searchcollection.asianart.org/objects/3367/bowl-with-decoration-of-dragons-and-clouds?ctx=13be508b50457f125334174599f377bbc28cb5bd&idx=1907,https://searchcollection.asianart.org/internal/media/dispatcher/22461/preview,,The Avery Brundage Collection,B65P7,2026-06-03,1,,
5757,,Bowl decorated with lotus flowers,1723-1735,27,Ceramics,Porcelain with underglaze blue and overglaze multicolor decoration,Porcelain with underglaze blue and overglaze multicolor decoration,"H. 2 1/2 in x Diam. 5 7/8 in, H. 6.3 cm x Diam. 15 cm",2,,https://searchcollection.asianart.org/objects/3373/bowl-decorated-with-lotus-flowers?ctx=9541e532a7078c77fd308416fedc763396e9a70f&idx=1910,https://searchcollection.asianart.org/internal/media/dispatcher/24480/preview,,The Avery Brundage Collection,B70P12,2026-06-03,1,,
