object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at
6345,,Ritual wine vessel with lid (fangyi),1200-1050 BCE,22,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,"H. 6 1/2 in x W. 5 1/2 in, H. 16.5 cm x W. 19.1 cm",2,China,https://searchcollection.asianart.org/objects/4207/ritual-wine-vessel-with-lid-fangyi?ctx=4ba319066ddf9569641f1a6057237dc7a49be6a1&idx=2282,https://searchcollection.asianart.org/internal/media/dispatcher/12089/preview,,The Avery Brundage Collection,B60B644.a-.b,2026-06-08,1,,
6346,,Ritual vessel (zhi),1200-1100 BCE,23,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,H. 7 3/4 in x W. 3 1/4 in,2,China,https://searchcollection.asianart.org/objects/4208/ritual-vessel-zhi?ctx=4ba319066ddf9569641f1a6057237dc7a49be6a1&idx=2283,https://searchcollection.asianart.org/internal/media/dispatcher/12059/preview,,The Avery Brundage Collection,B60B631,2026-06-08,1,,
6347,,Ritual food vessel  with lid (liding),1200-1050 BCE,22,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,H. 6 in x W. 5 in x Diam. 14 in,2,China,https://searchcollection.asianart.org/objects/4209/ritual-food-vessel--with-lid-liding?ctx=4ba319066ddf9569641f1a6057237dc7a49be6a1&idx=2284,https://searchcollection.asianart.org/internal/media/dispatcher/11809/preview,,The Avery Brundage Collection,B60B328,2026-06-08,1,,
6348,,Ritual food vessel (gui),1100-900 BCE,3,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE) or Western Zhou period (approx. 1050-771 BCE); Bronze,"H. 6 1/2 in x W. 13 1/4 in x Diam. 8 7/8 in, H. 16.5 cm x W. 33.7 cm x Diam. 22.5 cm",2,China,https://searchcollection.asianart.org/objects/4210/ritual-food-vessel-gui?ctx=4ba319066ddf9569641f1a6057237dc7a49be6a1&idx=2285,https://searchcollection.asianart.org/internal/media/dispatcher/58031/preview,,The Avery Brundage Collection,B60B116,2026-06-08,1,,
6349,,Ritual wine vessel (yu),1200-1050 BCE,22,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,"H. 7 in x Diam. 10 in, H. 17.8 cm x Diam. 25.4 cm",2,China,https://searchcollection.asianart.org/objects/4211/ritual-wine-vessel-yu?ctx=4ba319066ddf9569641f1a6057237dc7a49be6a1&idx=2286,https://searchcollection.asianart.org/internal/media/dispatcher/11614/preview,,The Avery Brundage Collection,B60B101,2026-06-08,1,,
6350,,Ax (yue),1300-1050 BCE,23,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,"L. 8 in x W. 5 in, L. 20.3 cm x W. 12.7 cm",2,China,https://searchcollection.asianart.org/objects/4213/ax-yue?ctx=4ba319066ddf9569641f1a6057237dc7a49be6a1&idx=2288,https://searchcollection.asianart.org/internal/media/dispatcher/12309/preview,,The Avery Brundage Collection,B60B790,2026-06-08,1,,
6351,,Blade (ge),1100-900 BCE,3,Arms And Armament,Bronze,Shang dynasty (approx. 1600-1050 BCE) or Western Zhou period (approx. 1050-771 BCE); Bronze,"H. 14 7/8 in x W. 2 7/8 in, H. 37.8 cm x W. 7.3 cm",2,China,https://searchcollection.asianart.org/objects/4214/blade-ge?ctx=4ba319066ddf9569641f1a6057237dc7a49be6a1&idx=2289,https://searchcollection.asianart.org/internal/media/dispatcher/12308/preview,,The Avery Brundage Collection,B60B789,2026-06-08,1,,
6352,,"Rattle, one of a pair",1300-1050 BCE,23,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,"H. 6 1/2 in x W. 3 3/4 in x D. 2 in, H. 16.5 cm x W. 9.5 cm x D. 5.1 cm",2,China,https://searchcollection.asianart.org/objects/4219/rattle-one-of-a-pair?ctx=4ba319066ddf9569641f1a6057237dc7a49be6a1&idx=2290,https://searchcollection.asianart.org/internal/media/dispatcher/12298/preview,,The Avery Brundage Collection,B60B782,2026-06-08,1,,
6353,,"Rattle, one of a pair",1300-1050 BCE,23,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,"H. 6 3/4 in x W. 3 1/2 in x D. 1 3/4 in, H. 17.1 cm x W. 8.9 cm x D. 4.4 cm",2,China,https://searchcollection.asianart.org/objects/4220/rattle-one-of-a-pair?ctx=4ba319066ddf9569641f1a6057237dc7a49be6a1&idx=2291,https://searchcollection.asianart.org/internal/media/dispatcher/12295/preview,,The Avery Brundage Collection,B60B781,2026-06-08,1,,
6354,,Ritual wine vessel (gu),1300-1050 BCE,23,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,"H. 11 1/4 in x W. 6 1/4 in x D. 6 1/4 in, H. 28.6 cm x W. 15.9 cm x D. 15.9 cm",2,"Anyang, China; Anyang",https://searchcollection.asianart.org/objects/4222/ritual-wine-vessel-gu?ctx=18c1f6e662554e280af3660003bc0afa96c9795f&idx=2293,https://searchcollection.asianart.org/internal/media/dispatcher/12289/preview,,The Avery Brundage Collection,B60B777,2026-06-08,1,,
6355,,Ritual food vessel (fangding),1050-950 BCE,3,Metal Arts,Bronze,Western Zhou period (approx. 1050-771 BCE); Bronze,H. 5 1/2 in x W. 6 1/2 in,2,China,https://searchcollection.asianart.org/objects/4223/ritual-food-vessel-fangding?ctx=18c1f6e662554e280af3660003bc0afa96c9795f&idx=2294,https://searchcollection.asianart.org/internal/media/dispatcher/12279/preview,,The Avery Brundage Collection,B60B772,2026-06-08,1,,
6356,,Ritual vessel (gu),1100-1000 BCE,3,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE) or Western Zhou period (approx. 1050-771 BCE); Bronze,H. 12 7/8 in x Diam. 6 5/8 in,2,China,https://searchcollection.asianart.org/objects/4224/ritual-vessel-gu?ctx=18c1f6e662554e280af3660003bc0afa96c9795f&idx=2295,https://searchcollection.asianart.org/internal/media/dispatcher/12277/preview,,The Avery Brundage Collection,B60B771,2026-06-08,1,,
6357,,Chariot fitting,1050-770 BCE,3,Metal Arts,Bronze,Western Zhou period (approx. 1050-771 BCE); Bronze,H. 2 3/4 in x W. 3 in,2,China,https://searchcollection.asianart.org/objects/4225/chariot-fitting?ctx=18c1f6e662554e280af3660003bc0afa96c9795f&idx=2296,https://searchcollection.asianart.org/internal/media/dispatcher/12276/preview,,The Avery Brundage Collection,B60B770,2026-06-08,1,,
6358,,Ritual wine vessel (zun),1200-1050 BCE,22,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,"H. 10 in x Diam. 7 3/4 in, H. 25.4 cm x W. 19.7 cm",2,China,https://searchcollection.asianart.org/objects/4226/ritual-wine-vessel-zun?ctx=18c1f6e662554e280af3660003bc0afa96c9795f&idx=2297,https://searchcollection.asianart.org/internal/media/dispatcher/56281/preview,,The Avery Brundage Collection,B60B768,2026-06-08,1,,
6359,,"Bridle cheek piece, one of a pair",800-500 BCE,18,Metal Arts,Bronze,Bronze,H. 4 1/2 in x W. 1 3/4 in,2,China,https://searchcollection.asianart.org/objects/4229/bridle-cheek-piece-one-of-a-pair?ctx=18c1f6e662554e280af3660003bc0afa96c9795f&idx=2298,https://searchcollection.asianart.org/internal/media/dispatcher/12373/preview,,The Avery Brundage Collection,B60B837,2026-06-08,1,,
6360,,"Bridle cheek piece, one of a pair",800-500 BCE,18,Metal Arts,Bronze,Bronze,H. 4 1/2 in x W. 1 3/4 in,2,China,https://searchcollection.asianart.org/objects/4230/bridle-cheek-piece-one-of-a-pair?ctx=18c1f6e662554e280af3660003bc0afa96c9795f&idx=2299,https://searchcollection.asianart.org/internal/media/dispatcher/12372/preview,,The Avery Brundage Collection,B60B836,2026-06-08,1,,
6361,,Staff finial in the shape of a horse head,1100-900 BCE,3,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE) or Western Zhou period (approx. 1050-771 BCE); Bronze,"H. 3 3/4 in x W. 3 3/4 in, H. 9.5 cm x W. 9.5 cm",2,China,https://searchcollection.asianart.org/objects/4231/staff-finial-in-the-shape-of-a-horse-head?ctx=18c1f6e662554e280af3660003bc0afa96c9795f&idx=2300,https://searchcollection.asianart.org/internal/media/dispatcher/12368/preview,,The Avery Brundage Collection,B60B833,2026-06-08,1,,
6362,,Shaft top,900-770 BCE,3,Metal Arts,Bronze,Western Zhou period (approx. 1050-771 BCE); Bronze,H. 3 in x W. 3 1/2 in,2,China,https://searchcollection.asianart.org/objects/4233/shaft-top?ctx=18c1f6e662554e280af3660003bc0afa96c9795f&idx=2301,https://searchcollection.asianart.org/internal/media/dispatcher/12363/preview,,The Avery Brundage Collection,B60B829,2026-06-08,1,,
6363,,Bow-shaped ornament,1300-1050 BCE,23,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,"H. 3 1/2 in x L. 12 1/4 in, H. 8.9 cm x W. 31.1 cm",2,"Anyang, China; Anyang",https://searchcollection.asianart.org/objects/4234/bowshaped-ornament?ctx=18c1f6e662554e280af3660003bc0afa96c9795f&idx=2302,https://searchcollection.asianart.org/internal/media/dispatcher/12359/preview,,The Avery Brundage Collection,B60B826,2026-06-08,1,,
6364,,Finial (Yoke),1100-900 BCE,3,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE) or Western Zhou period (approx. 1050-771 BCE); Bronze,H. 3 in x W. 2 in,2,China,https://searchcollection.asianart.org/objects/4235/finial-yoke?ctx=18c1f6e662554e280af3660003bc0afa96c9795f&idx=2303,https://searchcollection.asianart.org/internal/media/dispatcher/12346/preview,,The Avery Brundage Collection,B60B814,2026-06-08,1,,
6365,,Fitting,900-700 BCE,18,Metal Arts,Bronze,Bronze,H. 2 1/2 in x W. 1 3/8 in,2,China,https://searchcollection.asianart.org/objects/4236/fitting?ctx=bb3477c01e2a60706e4668ea26a173100649b5d6&idx=2304,https://searchcollection.asianart.org/internal/media/dispatcher/12340/preview,,The Avery Brundage Collection,B60B810,2026-06-08,1,,
6366,,Rattle,1200-900 BCE,3,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE) or Western Zhou period (approx. 1050-771 BCE); Bronze,H. 6 in x W. 3 in,2,China,https://searchcollection.asianart.org/objects/4237/rattle?ctx=bb3477c01e2a60706e4668ea26a173100649b5d6&idx=2305,https://searchcollection.asianart.org/internal/media/dispatcher/12336/preview,,The Avery Brundage Collection,B60B806,2026-06-08,1,,
6367,,Vase,1600-1700,26,Ceramics,Porcelain,Ming dynasty (1368-1644) or Qing dynasty (1644-1911); Porcelain,H. 5 1/4 in x W. 4 in,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4240/vase?ctx=bb3477c01e2a60706e4668ea26a173100649b5d6&idx=2307,https://searchcollection.asianart.org/internal/media/dispatcher/17879/preview,,The Avery Brundage Collection,B60P1787,2026-06-08,1,,
6368,,"Bowl, one of a pair",1700-1800,27,Ceramics,Porcelain with enamel decoration,Qing dynasty (1644-1911); Porcelain with enamel decoration,H. 1 1/2 in x W. 4 in,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4245/bowl-one-of-a-pair?ctx=bb3477c01e2a60706e4668ea26a173100649b5d6&idx=2312,https://searchcollection.asianart.org/internal/media/dispatcher/17863/preview,,The Avery Brundage Collection,B60P1779,2026-06-08,1,,
6369,,"Bowl, one of a pair",1700-1800,27,Ceramics,Porcelain with enamel decoration,Qing dynasty (1644-1911); Porcelain with enamel decoration,H. 1 1/2 in x W. 4 in,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4246/bowl-one-of-a-pair?ctx=bb3477c01e2a60706e4668ea26a173100649b5d6&idx=2313,https://searchcollection.asianart.org/internal/media/dispatcher/17862/preview,,The Avery Brundage Collection,B60P1778,2026-06-08,1,,
6370,,Jar,1800-1900,27,Ceramics,Porcelain with blue crackled glaze,Qing dynasty (1644-1911); Porcelain with blue crackled glaze,"H. 2 3/4 in x Diam. 2 7/8 in, H. 7.0 cm x Diam. 7.3 cm",2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4247/jar?ctx=bb3477c01e2a60706e4668ea26a173100649b5d6&idx=2314,https://searchcollection.asianart.org/internal/media/dispatcher/17857/preview,,The Avery Brundage Collection,B60P1774,2026-06-08,1,,
6371,,Brush stand,1723-1735,27,Ceramics,Porcelain with overglaze multicolor decoration,"Qing dynasty (1644-1911), Reign of the Yongzheng emperor (1723-1735); Porcelain with overglaze multicolor decoration","H. 7 5/8 in x W. 5 7/8 in x D. 5 7/8 in, H. 19.4 cm x W. 14.9 cm x D. 14.9 cm",2,China,https://searchcollection.asianart.org/objects/4257/brush-stand?ctx=0daadffc854885a36f182d01c611485583b27350&idx=2323,https://searchcollection.asianart.org/internal/media/dispatcher/17757/preview,,The Avery Brundage Collection,B60P1712,2026-06-08,1,,
6372,,Deep saucer,1700-1750,27,Ceramics,Porcelain with cherry red glaze,Qing dynasty (1644-1911); Porcelain with cherry red glaze,"H. 1 3/8 in x Diam. 6 3/8 in, H. 3.5 cm x Diam. 16.2 cm",2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4258/deep-saucer?ctx=0daadffc854885a36f182d01c611485583b27350&idx=2324,https://searchcollection.asianart.org/internal/media/dispatcher/17754/preview,,The Avery Brundage Collection,B60P1709,2026-06-08,1,,
6373,,Vase,1700-1800,27,Ceramics,Porcelain with red glaze,Qing dynasty (1644-1911); Porcelain with red glaze,"H. 7 7/8 in x Diam. 5 3/8 in, H. 19.6 cm x Diam. 13.6 cm",2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4262/vase?ctx=0daadffc854885a36f182d01c611485583b27350&idx=2327,https://searchcollection.asianart.org/internal/media/dispatcher/17309/preview,,The Avery Brundage Collection,B60P1324,2026-06-08,1,,
6374,,"Octagonal plate, one of a pair",1662-1722,27,Ceramics,Porcelain with overglaze multicolor decoration,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662–1722); Porcelain with overglaze multicolor decoration","H. 1 1/2 in x Diam. 12 1/2 in, H. 3.8 cm x Diam. 31.7 cm",2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4290/octagonal-plate-one-of-a-pair?ctx=af427db0748bb9a47e82a9d869f9122ac5d0d343&idx=2352,https://searchcollection.asianart.org/internal/media/dispatcher/17071/preview,,The Avery Brundage Collection,B60P1127,2026-06-08,1,,
6375,,Incense burner,1700-1800,27,Ceramics,Porcelain with imitation guan ware glaze,Porcelain with imitation guan ware glaze,H. 2 5/8 in x Diam. 5 in,2,China,https://searchcollection.asianart.org/objects/4295/incense-burner?ctx=af427db0748bb9a47e82a9d869f9122ac5d0d343&idx=2356,https://searchcollection.asianart.org/internal/media/dispatcher/17498/preview,,The Avery Brundage Collection,B60P1479,2026-06-08,1,,
6376,,Plate,1450-1500,26,Ceramics,Porcelain with grayish glaze,Ming dynasty (1368-1644); Porcelain with grayish glaze,"H. 1 1/2 in x Diam. 7 3/4 in, H. 3.8 cm x Diam. 19.7 cm",2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4296/plate?ctx=af427db0748bb9a47e82a9d869f9122ac5d0d343&idx=2357,https://searchcollection.asianart.org/internal/media/dispatcher/17485/preview,,The Avery Brundage Collection,B60P1475,2026-06-08,1,,
6377,,Vase,1700-1800,27,Ceramics,Porcelain with imitation guan ware glaze,Porcelain with imitation guan ware glaze,H. 5 1/2 in x W. 3 1/4 in,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4297/vase?ctx=af427db0748bb9a47e82a9d869f9122ac5d0d343&idx=2358,https://searchcollection.asianart.org/internal/media/dispatcher/17481/preview,,The Avery Brundage Collection,B60P1472,2026-06-08,1,,
6378,,Low water receptacle,1700-1800,27,Ceramics,Porcelain with imitation guan ware glaze,Porcelain with imitation guan ware glaze,H. 2 in x W. 6 in,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4299/low-water-receptacle?ctx=af427db0748bb9a47e82a9d869f9122ac5d0d343&idx=2360,https://searchcollection.asianart.org/internal/media/dispatcher/17478/preview,,The Avery Brundage Collection,B60P1470,2026-06-08,1,,
6379,,Water receptacle,1700-1800,27,Ceramics,Porcelain with imitation guan ware glaze,Porcelain with imitation guan ware glaze,,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4300/water-receptacle?ctx=af427db0748bb9a47e82a9d869f9122ac5d0d343&idx=2361,https://searchcollection.asianart.org/internal/media/dispatcher/17477/preview,,The Avery Brundage Collection,B60P1469,2026-06-08,1,,
6380,,Dish in the form of a lotus seedpod,1644-1911,27,Ceramics,Porcelain with crackled glaze,Qing dynasty (1644-1911); Porcelain with crackled glaze,H. 2 in x W. 6 in,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4302/dish-in-the-form-of-a-lotus-seedpod?ctx=af427db0748bb9a47e82a9d869f9122ac5d0d343&idx=2363,https://searchcollection.asianart.org/internal/media/dispatcher/17475/preview,,The Avery Brundage Collection,B60P1467,2026-06-08,1,,
6381,,Bottle-shaped vase,1700-1800,27,Ceramics,Porcelain with imitation guan ware glaze,Porcelain with imitation guan ware glaze,H. 5 in x W. 3 1/2 in,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4303/bottleshaped-vase?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=2364,https://searchcollection.asianart.org/internal/media/dispatcher/17474/preview,,The Avery Brundage Collection,B60P1466,2026-06-08,1,,
6382,,Vase (meiping),1700-1800,27,Ceramics,Porcelain with imitation guan ware glaze,Porcelain with imitation guan ware glaze,H. 6 in x W. 3 1/2 in,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4304/vase-meiping?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=2365,https://searchcollection.asianart.org/internal/media/dispatcher/17473/preview,,The Avery Brundage Collection,B60P1465,2026-06-08,1,,
6383,,Gourd vase,1700-1800,27,Ceramics,Porcelain with imitation guan ware glaze,Qing dynasty (1644-1911); Porcelain with imitation guan ware glaze,H. 6 in x W. 3 1/2 in,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4305/gourd-vase?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=2366,https://searchcollection.asianart.org/internal/media/dispatcher/17472/preview,,The Avery Brundage Collection,B60P1464,2026-06-08,1,,
6384,,Ovoid jar,1700-1800,27,Ceramics,Porcelain with imitation guan ware glaze,Qing dynasty (1644-1911); Porcelain with imitation guan ware glaze,H. 4 1/2 in x W. 3 1/2 in,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4306/ovoid-jar?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=2367,https://searchcollection.asianart.org/internal/media/dispatcher/17471/preview,,The Avery Brundage Collection,B60P1463,2026-06-08,1,,
6385,,Vase,1700-1800,27,Ceramics,Porcelain with imitation guan ware glaze,Qing dynasty (1644-1911); Porcelain with imitation guan ware glaze,"H. 11 in x W. 5 1/4 in x D. 5 in, H. 27.9 cm x W. 13.3 cm x D. 12.7 cm",2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4307/vase?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=2368,https://searchcollection.asianart.org/internal/media/dispatcher/17470/preview,,The Avery Brundage Collection,B60P1462,2026-06-08,1,,
6386,,Water receptacle,1700-1800,27,Ceramics,Porcelain with imitation guan ware glaze,Qing dynasty (1644-1911); Porcelain with imitation guan ware glaze,H. 1 5/8 in x W. 2 3/4 in,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4308/water-receptacle?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=2369,https://searchcollection.asianart.org/internal/media/dispatcher/17469/preview,,The Avery Brundage Collection,B60P1461,2026-06-08,1,,
6387,,Incense burner,1700-1800,27,Ceramics,Porcelain with imitation guan ware glaze,Qing dynasty (1644-1911); Porcelain with imitation guan ware glaze,H. 2 1/4 in x W. 3 1/4 in,2,"Jingdezhen, Jiangxi province, China; Jingdezhen, Jiangxi province",https://searchcollection.asianart.org/objects/4309/incense-burner?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=2370,https://searchcollection.asianart.org/internal/media/dispatcher/17468/preview,,The Avery Brundage Collection,B60P1460,2026-06-08,1,,
6388,,Ritual vessel (he),1200-1000 BCE,22,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,H. 12 1/2 in x W. 11 1/2 in,2,China,https://searchcollection.asianart.org/objects/4310/ritual-vessel-he?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=2371,https://searchcollection.asianart.org/internal/media/dispatcher/12606/preview,,The Avery Brundage Collection,B60B978,2026-06-08,1,,
6389,,Ritual wine vessel (gu),1200-1050 BCE,22,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,H. 11 in x W. 6 1/2 in,2,China,https://searchcollection.asianart.org/objects/4311/ritual-wine-vessel-gu?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=2372,https://searchcollection.asianart.org/internal/media/dispatcher/12605/preview,,The Avery Brundage Collection,B60B977,2026-06-08,1,,
6390,,Ritual vessel with lid (gong) (guang),1050-950 BCE,3,Metal Arts,Bronze,Western Zhou period (approx. 1050-771 BCE); Bronze,H. 9 3/4 in x W. 11 in,2,China,https://searchcollection.asianart.org/objects/4312/ritual-vessel-with-lid-gong-guang?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=2373,https://searchcollection.asianart.org/internal/media/dispatcher/12596/preview,,The Avery Brundage Collection,B60B976.a-.b,2026-06-08,1,,
6391,,Ritual wine vessel (hu),1200-1050 BCE,22,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,"H. 13 in x W. 9 in, H. 33 cm x W. 22.9 cm",2,"Anyang, China; Anyang",https://searchcollection.asianart.org/objects/4313/ritual-wine-vessel-hu?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=2374,https://searchcollection.asianart.org/internal/media/dispatcher/12587/preview,,The Avery Brundage Collection,B60B973,2026-06-08,1,,
6392,,Belt clasp with characters for fortune and longevity,1644-1911,27,Jade And Stones,Jadeite,Qing dynasty (1644-1911); Jadeite,"H. 1 in x W. 4 1/16 in x D. 1 3/8 in, H. 2.54 cm x W. 10.32 cm x W. 3.49 cm",2,China,https://searchcollection.asianart.org/objects/4315/belt-clasp-with-characters-for-fortune-and-longevity?ctx=81ec55f677311d665b977ec27efb68188f0f1698&idx=2375,https://searchcollection.asianart.org/internal/media/dispatcher/60149/preview,,The Avery Brundage Collection,B69J20.a-.b,2026-06-08,1,,
6393,,"Hinged square vases, after an imperial style",1900-1950,28,Jade And Stones,Nephrite,Nephrite,"H. 3 1/4 in x W. 2 5/8 in x D. 1 in, H. 8.3 cm x W. 6.7 cm x D. 2.5 cm",2,China,https://searchcollection.asianart.org/objects/4319/hinged-square-vases-after-an-imperial-style?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=2376,https://searchcollection.asianart.org/internal/media/dispatcher/13861/preview,,The Avery Brundage Collection,B60J134,2026-06-08,1,,
6394,,Ritual food vessel (gui),1100-1000 BCE,22,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,"H. 6 in x W. 10 in, H. 15.24 cm x W. 25.4 cm",2,China,https://searchcollection.asianart.org/objects/4321/ritual-food-vessel-gui?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=2378,https://searchcollection.asianart.org/internal/media/dispatcher/12618/preview,,The Avery Brundage Collection,B60B981,2026-06-08,1,,
6395,,Crossbow mechanism,206 BCE-9 CE,9,Arms And Armament,Bronze,Western Han period (206 BCE-9 CE); Bronze,"H. 2 3/4 in x W. 2 3/4 in x D.3/4 in, H. 6 cm x W. 7 cm x D. 1.9 cm",2,China,https://searchcollection.asianart.org/objects/4324/crossbow-mechanism?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=2380,https://searchcollection.asianart.org/internal/media/dispatcher/12628/preview,,The Avery Brundage Collection,B60B992,2026-06-08,1,,
6396,,Ritual wine vessel with lid (he),1200-1050 BCE,22,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,H. 7 3/4 in x Diam. 3 1/2 in,2,China,https://searchcollection.asianart.org/objects/4325/ritual-wine-vessel-with-lid-he?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=2381,https://searchcollection.asianart.org/internal/media/dispatcher/12636/preview,,The Avery Brundage Collection,B60B995,2026-06-08,1,,
6397,,Ritual wine vessel (yu),1200-1050 BCE,22,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,H. 10 in x Diam. 6 1/4 in,2,China,https://searchcollection.asianart.org/objects/4326/ritual-wine-vessel-yu?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=2382,https://searchcollection.asianart.org/internal/media/dispatcher/12643/preview,,The Avery Brundage Collection,B60B996,2026-06-08,1,,
6398,,Ritual vessel (fangyi),1250-1050 BCE,23,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,"H. 7 in x W. 4 1/4 in x D. 3 in, H. 19.1 cm x W. 10.2 cm x D. 7.6 cm",2,China,https://searchcollection.asianart.org/objects/4327/ritual-vessel-fangyi?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=2383,https://searchcollection.asianart.org/internal/media/dispatcher/75972/preview,,The Avery Brundage Collection,B60B997,2026-06-08,1,,
6399,,Ritual food vessel (xian),1050-950 BCE,3,Metal Arts,Bronze,Western Zhou period (approx. 1050-771 BCE); Bronze,"H. 19 in x Diam. 13 in, H. 48.3 cm x Diam. 33 cm",2,China,https://searchcollection.asianart.org/objects/4328/ritual-food-vessel-xian?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=2384,https://searchcollection.asianart.org/internal/media/dispatcher/56290/preview,,The Avery Brundage Collection,B60B998.a-.b,2026-06-08,1,,
6400,,Ritual water vessel (pan),1300-1050 BCE,23,Metal Arts,Bronze,Shang dynasty (approx. 1600-1050 BCE); Bronze,"H. 6 1/4 in x Diam. 13 in, H. 15.9 cm x Diam. 33 cm",2,"probably Henan province, China; probably Henan province",https://searchcollection.asianart.org/objects/4329/ritual-water-vessel-pan?ctx=4afbcaa254b36a9d0af70fd790a7e29f6e9d20b9&idx=2385,https://searchcollection.asianart.org/internal/media/dispatcher/58001/preview,,The Avery Brundage Collection,B60B1001,2026-06-08,1,,
